product_id,product_name,brand,category,supplier_id,unit_cost,selling_price,reorder_level,temp_code,weight_kg,launch_date,is_discontinued
5350,Canon Headphones,Nike,Sports,5919,129.47,210.41,39,TMP-06D53S,31.08,2025-08-27,No
5351,Puma Printer,IKEA,Home & Kitchen,8658,79.01,100.44,100,TMP-MLXST1,41.32,2025-09-08,No
5352,HP Book,Apple,Office Supplies,6209,497.61,862.5,32,TMP-RKGFTT,31.99,2025-05-25,No
5353,IKEA Headphones,Adidas,Electronics,5646,465.81,929.69,15,TMP-K0GTTH,3.25,2022-02-17,No
5354,Nestle Printer,Logitech,Electronics,8231,110.32,77.22,66,TMP-KR197R,18.54,2023-02-14,No
5355,Puma Phone,IKEA,Electronics,6844,120.68,261.7,44,TMP-9BWTVN,0.32,2023-11-28,No
5356,HP Mouse,Logitech,Books,4919,236.75,519.4,34,TMP-41Z4P7,28.35,2025-04-20,No
5357,Nestle Headphones,KitchenAid,Toys,5127,90.31,107.76,59,TMP-ODXRWN,38.17,2020-04-14,No
5358,Canon Mixer,Logitech,Electronics,5615,249.38,275.27,43,TMP-W9Z7KN,16.91,2023-11-06,No
5359,Apple Dog Food,Samsung,FURNITURE,3469,219.86,325.39,48,TMP-33V8WF,6.2,2021-05-31,No
5360,IKEA Bottle,Canon,Beauty,3241,318.3,631.16,20,TMP-9I87I5,14.24,2021-09-09,No
5361,Nestle Mouse,Dell,Beauty,7735,208.11,400.94,99,TMP-NR0M0E,42.88,2025-02-23,No
5362,Logitech Monitor,HP,Pet Supplies,2697,226.78,436.28,99,TMP-Q38I0H,13.74,2020-09-11,No
5363,Nestle Book,Sony,Sports,209,276.8,560.93,15,TMP-NYAQVV,25.5,2019-07-29,No
5364,KitchenAid Chair,Apple,Furniture,2861,357.56,690.75,30,TMP-4CBRT3,45.92,2020-05-27,No
5365,Samsung Keyboard,Whiskas,Automotive,6935,392.9,469.84,34,TMP-LKC2C6,6.62,2023-02-06,No
5366,Whiskas Laptop,Dell,Home & Kitchen,10051,482.86,994.42,25,TMP-WP6CPW,25.47,2024-11-22,No
5367,Nestle Keyboard,Apple,Clothing,7727,418.58,651.95,34,TMP-1EQXVN,47.36,2022-08-08,No
5368,IKEA Phone,IKEA,Grocery,6842,443.1,558.27,29,TMP-KXF7D5,26.02,2023-10-10,No
5369,Dell Phone,Canon,Clothing,9437,251.08,361.57,99,TMP-0CIPT2,19.11,2020-04-03,No
5370,Canon Mixer,IKEA,Books,1772,309.06,348.7,65,TMP-WVXQX2,27.5,2021-02-02,No
5371,Dell Printer,Samsung,Books,7680,142.88,236.55,42,TMP-7FVXGH,9.22,2019-11-21,No
5372,HP Chair,Dell,Pet Supplies,7144,424.46,634.25,38,TMP-LSN9ND,45.58,2018-04-29,No
5373,HP Toy Car,IKEA,Electronics,5556,364.73,472.98,111,TMP-D8OBN8,13.78,2018-11-13,No
5374,,KitchenAid,Clothing,1530,165.65,308.1,42,TMP-5598KR,29.75,2021-03-06,No
5375,Logitech Lipstick,Philips,Toys,3372,220.46,299.4,69,TMP-4F4S44,5.53,2021-04-01,No
5376,Apple Dog Food,Dell,Sports,183,296.11,487.9,51,TMP-J8K4DE,26.92,2021-10-26,No
5377,LEGO Toy Car,Philips,Home & Kitchen,4812,222.31,476.87,87,TMP-KEVZWG,34.51,2021-01-30,No
5378,,Nestle,Home & Kitchen,9329,315.3,548.55,30,TMP-ERDZL6,23.46,2023-05-12,No
5379,Apple Printer,Dell,Furniture,187,290.4,536.62,35,TMP-3MD7S2,12.79,2025-05-27,No
5380,IKEA Printer,KitchenAid,Clothing,5646,261.43,559.68,20,TMP-4R0S96,14.94,2021-12-25,No
5381,Puma Printer,Nestle,Electronics,1931,120.22,158.26,54,TMP-91D9FE,6.95,2023-12-26,No
5382,KitchenAid Printer,Logitech,PetSupply,1354,491.36,786.91,17,TMP-F346YF,39.15,2021-03-03,No
5383,Whiskas Monitor,IKEA,Office Supplies,2246,155.25,244.04,48,TMP-GLX5G2,41.17,2022-04-30,Yes
5384,KitchenAid Dog Food,Whiskas,Office Supplies,9465,399.02,843.61,15,TMP-TD1NAC,36.69,2026-01-23,No
5385,Apple Printer,Dell,Electronics,3280,270.75,477.49,44,TMP-57ZK9Q,19.95,2021-11-27,No
5386,Adidas Desk,Whiskas,clothing,9502,108.77,143.07,52,TMP-8SQ6LI,11.19,2018-09-12,No
5387,Nestle Desk,Puma,Furniture,2265,350.23,456.44,65,TMP-EHRGSK,16.6,2025-02-14,No
5388,HP Bottle,Canon,Grocery,2689,156.97,225.77,77,TMP-YVQGRS,31.15,2022-07-17,No
5389,Dell Football,Sony,Furniture,9044,183.38,301.9,107,TMP-UFAZ5V,21.13,2019-01-18,No
5390,Sony Chair,Philips,Furniture,5808,394.33,630.55,20,TMP-EZNOER,48.94,2025-08-30,No
5391,Puma Lipstick,KitchenAid,Toys,2558,116.46,208.26,109,TMP-MN25AP,4.79,2021-07-08,No
5392,Logitech Dog Food,Logitech,Toys,3617,330.22,607.93,31,TMP-XA75AH,43.99,2025-09-23,No
5393,Nike Phone,Dell,Electronics,5239,42.48,68.22,116,TMP-89UT5T,46.27,2025-06-19,No
5394,Adidas Chair,Nestle,Books,6344,33.5,42.82,31,TMP-QTFNAP,0.86,2024-12-05,No
5395,Samsung Toy Car,Philips,Home & Kitchen,5100,17.94,21.62,82,TMP-UFNOCM,44.34,2021-03-08,No
5396,KitchenAid Headphones,Sony,Clothing,6627,2.32,4.16,86,TMP-XHOAY3,16.33,2025-08-05,No
5397,Canon Football,Sony,Home & Kitchen,1180,349.82,652.09,29,TMP-7ROW14,17.92,2019-09-05,No
5398,Sony Monitor,Whiskas,Office Supplies,9519,233.19,306.64,71,TMP-HL8BO3,32.93,2024-03-10,No
5399,Apple Lipstick,Dell,Books,3054,442.24,950.6,16,TMP-J5478Y,24.76,2023-01-31,No
5400,Logitech Monitor,Dell,Electronics,297,138.32,229.63,45,TMP-3HDI17,26.7,2021-10-18,No
5401,IKEA Monitor,Whiskas,,7246,434.28,952.98,40,TMP-29VXC8,45.09,2022-09-15,No
5402,IKEA Bottle,Apple,Sports,465,10.05,12.1,42,TMP-8GV9MS,27.73,2024-02-13,Yes
5403,Adidas Toy Car,Puma,Grocery,5102,217.68,456.4,115,TMP-WLH1RF,33.08,2023-10-14,No
5404,Nike Mouse,LEGO,Books,7397,194.49,999999.0,114,TMP-6SKG1S,10.85,2021-06-19,No
5405,Nike Laptop,Logitech,Electronics,8169,302.56,350.16,33,TMP-DNCVLH,25.46,2023-01-22,No
5406,Nike Phone,Samsung,Furniture,4885,289.29,603.2,18,TMP-5A7W6G,35.57,2025-10-12,No
5407,Apple Dog Food,Puma,Grocery,8552,169.43,253.77,53,TMP-O41E4W,33.59,2018-03-16,No
5408,Nike Mixer,Whiskas,Toys,13,243.95,479.71,30,TMP-PEMEKD,40.05,2025-06-19,No
5409,Adidas Football,Sony,Office Supplies,2728,406.41,707.59,19,TMP-K6OKFF,29.59,2020-08-22,Yes
5410,Logitech Toy Car,Canon,Furniture,1326,153.26,316.06,93,TMP-373BS8,1.52,2022-06-04,No
5411,Dell Phone,Samsung,Toys,6731,,301.42,110,TMP-424G62,3.65,2018-05-19,No
5412,Philips Mouse,LEGO,Home & Kitchen,10345,336.71,594.93,17,TMP-0M05DZ,48.91,2019-05-07,No
5413,Puma Keyboard,Adidas,Electronics,7884,224.77,305.96,102,TMP-6N2Y71,21.06,2019-10-02,No
5414,KitchenAid Printer,KitchenAid,Furniture,3907,444.68,646.16,15,TMP-0MWIFQ,37.44,2023-04-16,No
5415,Whiskas Phone,Sony,Beauty,1696,241.11,324.43,98,TMP-4K6NPE,36.91,2021-08-25,No
5416,Canon Laptop,Puma,Toys,4145,401.72,793.52,37,TMP-3NGWYQ,43.13,2024-10-09,No
5417,Logitech Phone,LEGO,Grocery,5828,342.45,600.45,21,TMP-VUD05V,31.16,2024-01-01,No
5418,Apple Bottle,LEGO,Grocery,5879,17.94,34.3,73,TMP-36A2RE,24.72,2025-11-21,No
5419,Puma Mouse,LEGO,Electronics,2937,315.09,570.34,36,TMP-YZROU9,22.95,2018-01-13,No
5420,Apple Monitor,Samsung,Beauty,1107,264.21,569.12,31,TMP-T259PS,41.03,2021-04-14,No
5421,Sony Chair,Nestle,Toys,4827,115.83,211.36,117,TMP-6OOPR3,40.94,2024-08-21,No
5422,LEGO Chair,KitchenAid,Electronics,6169,178.75,302.94,81,TMP-TS0BQU,24.34,2019-08-23,No
5423,Philips Dog Food,Whiskas,Automotive,1548,482.83,788.49,18,TMP-1A4G5Q,16.96,2025-08-22,No
5424,Nestle Bottle,Canon,Toys,363,479.31,693.27,32,TMP-ZMNSLI,26.7,2018-04-30,No
5425,Canon Printer,IKEA,Clothing,9521,429.5,737.18,26,TMP-LKFABW,13.63,2018-01-25,Yes
5426,Sony Monitor,Adidas,Clothing,8880,472.76,735.77,30,TMP-TEZ7OM,37.73,2024-03-08,No
5427,IKEA Monitor,Whiskas,Books,3755,277.79,537.9,32,TMP-6X8D6F,11.28,2023-04-24,No
5428,Dell Football,IKEA,Office Supplies,4228,188.73,260.3,65,TMP-ZRM15I,14.7,2020-05-17,No
5429, Adidas Printer ,IKEA,Automotive,7058,382.4,566.71,29,TMP-XLQWSW,18.08,2023-04-04,No
5430,Sony Toy Car,Whiskas,Electronics,2066,12.76,25.02,51,TMP-WUPOQE,46.01,2025-05-04,No
5431,Adidas Keyboard,Puma,Home & Kitchen,4964,112.1,230.57,86,TMP-Z1B46L,40.47,2021-03-16,No
5432,Logitech Printer,LEGO,Grocery,9464,86.91,153.18,93,TMP-6U220F,45.4,2018-02-24,No
5433,Nestle Toy Car,Dell,Electronics,2867,360.51,588.05,19,TMP-AXVRT4,40.85,2024-09-06,No
5434,Logitech Bottle,Whiskas,Furniture,3516,122.44,266.77,111,TMP-EL2KK6,34.63,2019-07-28,No
5435,Dell Book,KitchenAid,Grocery,1777,38.08,42.0,91,TMP-CZTC49,28.67,2023-01-07,No
5436,IKEA Laptop,HP,Furniture,8857,352.38,630.55,22,TMP-X24157,18.58,2025-08-08,No
5437,HP Headphones,Sony,Electronics,4545,68.33,118.45,117,TMP-01PWPZ,20.16,2024-09-18,No
5438,Whiskas Desk,LEGO,Electronics,5991,414.3,631.07,25,TMP-W3RD5I,45.23,2020-08-04,No
5439,Dell Bottle,HP,Beauty,9675,422.56,781.06,35,TMP-I5YYGZ,18.88,2018-07-26,No
5440,Adidas Mixer,HP,Sports,7653,398.37,611.15,38,TMP-GDUHLL,27.03,2022-03-22,No
5441,Whiskas Lipstick,Whiskas,Electronics,5737,358.78,531.84,40,TMP-V6K3SH,32.06,2018-04-23,No
5442,Dell Monitor,HP,Sports,2916,62.0,87.31,31,TMP-3L1AE8,47.67,2018-10-15,No
5443,Puma Dog Food,Puma,Grocery,1196,354.57,547.08,22,TMP-0GTMZB,25.94,2024-06-14,No
5444,HP Keyboard,Canon,Office Supplies,9323,425.66,903.62,38,TMP-WRLJ4S,48.51,2026-03-10,No
5445,Philips Laptop,HP,Grocery,6459,306.27,442.77,76,TMP-5YRQBU,28.17,2018-09-24,Yes
5446,Apple Laptop,Nike,Beauty,4428,482.13,607.79,25,TMP-2PG4L3,6.66,2023-10-25,No
5447,IKEA Dog Food,Apple,Automotive,4849,157.36,188.21,96,TMP-XZMUQ2,44.67,2022-01-06,No
5448,Philips Monitor,Whiskas,Sports,9911,144.4,225.1,44,TMP-IM83WK,45.62,2024-03-07,No
5449,Sony Laptop,Whiskas,Grocery,2727,12.5,26.84,108,TMP-LR5YQP,37.51,2021-02-07,No
5450,Whiskas Bottle,IKEA,Furniture,2518,116.87,153.03,98,TMP-BBJKSJ,5.58,2025-05-07,No
5451,Logitech Chair,Puma,Toys,8176,307.49,579.5,16,TMP-YYHJ50,14.35,2021-06-24,No
5452,Dell Toy Car,Nike,Electronics,7136,428.18,510.85,27,TMP-EEKYGH,20.07,2026-03-10,No
5453,Whiskas Mixer,Whiskas,Automotive,5769,325.77,469.5,72,TMP-YQCABJ,18.86,2022-10-17,No
5454,LEGO Bottle,KitchenAid,Pet Supplies,3905,7.76,13.28,71,TMP-SAO4RD,28.25,2024-11-26,No
5455,Adidas Printer,Apple,Automotive,4435,352.97,629.2,20,TMP-E5S9RW,5.47,2019-11-30,No
5456,Sony Headphones,Nestle,Office Supplies,1301,51.33,95.31,45,TMP-BCEKM0,18.04,2024-11-21,No
5457,HP Dog Food,Adidas,Toys,7025,332.75,707.59,35,TMP-6TRD92,0.11,2023-06-23,No
5458, Adidas Phone ,Nike,Clothing,8476,434.91,941.23,38,TMP-6W5P1B,44.37,2022-11-04,No
5459,Samsung Headphones,Samsung,Toys,9291,395.68,831.88,31,TMP-69KLPG,31.36,2024-07-03,No
5460,Philips Mixer,Whiskas,Office Supplies,486,95.7,168.67,77,TMP-BSQAOC,26.61,2022-08-26,No
5461,Nestle Dog Food,Apple,Books,10290,443.92,662.27,34,TMP-GB5IKX,35.8,2019-06-06,No
5462,Apple Lipstick,Apple,Books,1350,228.21,383.39,74,TMP-0PYS86,40.76,2021-08-06,No
5463,IKEA Printer,KitchenAid,Toys,882,207.33,335.99,54,TMP-KKRIVO,34.5,2024-12-29,No
5464,Philips Headphones,Logitech,Sports,560,219.24,377.84,55,TMP-B1G2P2,14.3,2025-12-15,No
5465,Apple Lipstick,Philips,Home & Kitchen,386,82.97,177.34,104,TMP-AHLBN0,40.53,2026-01-11,No
5466,KitchenAid Football,Philips,Pet Supplies,7864,156.94,228.14,85,TMP-4H27FP,30.77,2021-02-16,No
5467,Philips Keyboard,Apple,Home & Kitchen,2788,166.69,192.53,69,TMP-RU1UF3,22.73,2019-11-25,No
5468,Sony Monitor,Philips,Home & Kitchen,1273,12.99,14.62,31,TMP-L7RQ5U,41.7,2022-01-15,No
5469,Nestle Laptop,Nike,Clothing,8624,316.82,584.83,24,TMP-R671OJ,31.99,2021-10-17,No
5470,Puma Headphones,Samsung,Books,6652,242.44,328.2,89,TMP-FGQ5K3,18.47,2019-11-14,No
5471,Samsung Laptop,Sony,Furniture,7794,343.35,429.52,41,TMP-5XJJ7T,29.78,2018-11-16,No
5472,Adidas Book,HP,Clothing,9022,391.32,699.21,23,TMP-SIPYQ2,22.46,2019-07-17,No
5473,Logitech Printer,LEGO,Home & Kitchen,2472,97.76,160.04,86,TMP-K16ZBU,33.05,2022-02-06,No
5474,Nestle Mouse,Apple,Office Supplies,10075,338.15,618.84,21,TMP-8EHUTL,30.55,2023-05-29,No
5475,HP Laptop,Nestle,Automotive,8937,347.2,611.55,36,TMP-BT4WKZ,31.38,2023-02-15,No
5476,Nestle Lipstick,HP,Beauty,668,127.18,183.91,48,TMP-9RJ7MK,47.67,2023-10-18,No
5477,IKEA Mouse,Adidas,Clothing,4670,409.84,573.42,20,TMP-0HAWWY,33.59,2024-08-02,No
5478,LEGO Bottle,Samsung,Pet Supplies,3419,82.05,126.09,60,TMP-SRCNLD,6.86,2023-12-15,No
5479,HP Phone,IKEA,Furniture,5151,336.85,588.74,40,TMP-L2COGK,0.3,2024-03-06,No
5480,Sony Toy Car,Whiskas,Furniture,1721,46.97,77.56,98,TMP-UAPOBP,13.93,2023-07-23,No
5481,Puma Bottle,Sony,Toys,8459,410.5,564.05,38,TMP-QM33ZZ,14.91,2021-03-04,No
5482,KitchenAid Printer,Adidas,Grocery,10294,35.87,41.11,55,TMP-VJA54S,27.35,2023-06-29,No
5483,Canon Mouse,Adidas,Pet Supplies,9756,218.3,365.4,84,TMP-UD1O5L,8.9,2025-10-13,No
5484,Nike Chair,Puma,Books,1006,483.0,737.87,22,TMP-CI2G2J,30.96,2021-12-12,No
5485,LEGO Football,Dell,Automotive,4230,497.99,779.54,39,TMP-YNKEGV,22.57,2021-09-19,No
5486,Philips Toy Car,Sony,Clothing,3328,341.54,486.8,92,TMP-LLJ1HT,16.36,2020-04-18,No
5487,Puma Headphones,HP,Home & Kitchen,7461,480.2,772.48,34,TMP-JD5DM4,17.77,2021-04-27,No
5488,Nestle Mouse,IKEA,Books,9334,371.98,484.31,117,TMP-4IOM7U,37.65,2020-05-13,No
5489,Nestle Chair,Samsung,Furniture,8790,432.27,784.58,22,TMP-8C9LB3,12.59,2018-10-22,No
5490,KitchenAid Chair,Canon,Electronics,4222,382.63,522.06,23,TMP-XME6HB,10.47,2022-05-14,No
5491,Nike Lipstick,KitchenAid,Grocery,7883,376.92,788.8,28,TMP-DDYGCI,10.19,2022-07-30,No
5492,IKEA Chair,Nike,clothing,8979,114.39,183.25,60,TMP-XJ91O1,43.21,2018-11-28,No
5493,HP Headphones,Puma,Pet Supplies,8628,435.42,562.31,22,TMP-S31VX0,39.06,2019-10-20,No
5494,Whiskas Phone,Dell,CLOTHING,8150,202.8,443.19,92,TMP-MTYZ6X,37.46,2018-10-23,No
5495,Logitech Desk,Nike,Home & Kitchen,3340,389.1,724.89,39,TMP-UNBGTL,11.04,2024-11-22,No
5496,Puma Bottle,Puma,Beauty,1724,364.9,641.38,37,TMP-N0BB0M,45.3,2025-03-09,No
5497,LEGO Dog Food,Philips,Home & Kitchen,8779,400.55,691.4,18,TMP-4OEJX0,48.55,2025-02-02,No
5498,Puma Monitor,Logitech,grocery,9969,27.67,52.23,63,TMP-H71XT4,11.3,2025-10-02,No
5499,Adidas Mixer,Philips,Clothing,6138,166.59,287.1,119,TMP-DAUR2F,27.1,2024-06-01,No
5500,Puma Desk,Apple,Electronics,4571,71.6,149.54,77,TMP-MLOLTT,49.3,2024-09-20,No
5501,Sony Keyboard,Canon,BEAUTY,6197,113.67,152.17,44,TMP-97VI2P,19.62,2021-11-14,No
5502,Puma Headphones,Dell,Automotive,2442,265.41,476.62,97,TMP-JG3MZG,31.35,2021-05-01,No
5503,KitchenAid Chair,Philips,Sports,5861,126.86,155.02,46,TMP-0BVU8J,36.01,2023-11-09,No
5504,Nestle Dog Food,Samsung,Office Supplies,7384,416.11,640.68,35,TMP-GP6AGP,38.73,2021-03-05,No
5505,Apple Bottle,Apple,Furniture,6021,346.84,528.54,33,TMP-X5NCQE,34.53,2020-10-14,No
5506,Sony Mouse,Dell,Pet Supplies,7848,15.31,29.42,102,TMP-M5XHEM,36.82,2023-06-13,No
5507,Nike Book,Samsung,Automotive,1581,9.03,11.01,109,TMP-2J94YT,21.18,2019-11-25,No
5508,Nike Phone,Logitech,Grocery,6601,377.47,531.92,23,TMP-7AKWF4,7.98,2019-03-20,No
5509,HP Mouse,Adidas,Beauty,5874,462.0,610.48,21,TMP-9QQREU,15.82,2022-04-13,No
5510,Puma Desk,Logitech,Books,7751,258.3,298.36,56,TMP-BTMEJK,18.14,2024-11-16,No
5511,Adidas Book,Apple,Automotive,1554,71.59,120.73,38,TMP-JX9YNP,16.02,2018-06-19,No
5512,Canon Printer,Whiskas,Pet Supplies,3209,90.4,168.27,85,TMP-8XQ13R,49.49,2022-04-17,No
5513,Canon Book,Apple,Sports,714,152.62,263.39,38,TMP-HY7G68,12.84,2019-02-13,Yes
5514,Logitech Headphones,Philips,Furniture,674,448.88,623.69,34,TMP-4ZZ9AH,24.66,2025-06-21,No
5515,Dell Phone,Sony,,7094,482.62,1027.16,20,TMP-OSMW3F,45.83,2026-03-17,No
5516,Dell Toy Car,Whiskas,Pet Supplies,649,33.77,62.58,60,TMP-372W2Z,37.9,2019-06-18,No
5517,LEGO Mixer,LEGO,Furniture,5736,47.44,92.67,73,TMP-YNKDQY,4.61,2020-11-01,No
5518,KitchenAid Laptop,Whiskas,Furniture,3640,7.13,11.86,95,TMP-7YWGL9,46.38,2019-09-07,Yes
5519,Sony Mouse,Sony,Pet Supplies,6621,124.06,178.9,49,TMP-VKT38L,14.53,2020-02-07,No
5520,Logitech Toy Car,Logitech,Pet Supplies,8605,435.91,496.75,49,TMP-33UGHN,35.2,2018-11-05,No
5521,HP Lipstick,Sony,Home & Kitchen,5073,24.51,41.25,100,TMP-O6PKAD,25.67,2024-03-10,No
5522,Adidas Bottle,Adidas,Clothing,9088,465.91,755.29,32,TMP-6Y242K,21.83,2021-08-28,No
5523,IKEA Keyboard,Logitech,Automotive,969,44.58,80.33,50,TMP-IWC837,6.79,2024-12-13,No
5524,LEGO Bottle,Nestle,Furniture,2781,310.89,583.79,31,TMP-RLSPVE,17.02,2022-12-04,No
5525,Sony Desk,IKEA,Office Supplies,6205,185.66,304.89,67,TMP-5TQX0E,2.83,2019-03-25,No
5526,Dell Desk,Nestle,Home & Kitchen,1661,483.63,867.52,30,TMP-5FM7WA,9.38,2021-04-20,No
5527,LEGO Toy Car,Puma,Office Supplies,1357,107.84,158.05,77,TMP-IZE6MI,2.56,2019-01-30,No
5528,Apple Printer,Philips,Furniture,4899,272.66,510.74,37,TMP-BYU2C2,39.31,2022-05-25,No
5529,HP Lipstick,Philips,Home & Kitchen,9487,306.09,554.17,32,TMP-XNYC8Z,35.46,2025-12-11,No
5530,Samsung Desk,IKEA,Office Supplies,5090,215.52,366.46,100,TMP-LKBGJX,13.44,2025-07-05,No
5531,Apple Dog Food,Puma,Pet Supplies,4301,100.91,133.29,36,TMP-VFPINN,31.25,2018-08-04,No
5532,Samsung Mixer,Samsung,Office Supplies,4182,137.96,201.84,62,TMP-WHOWUZ,44.32,2021-05-06,No
5533,Puma Mixer,Adidas,Office Supplies,6273,100.62,195.1,40,TMP-F97HEL,12.99,2020-05-24,No
5534,Philips Headphones,Philips,Automotive,9325,341.48,720.01,29,TMP-YKBTPS,43.17,2022-07-20,No
5535,Nestle Keyboard,Puma,,5695,172.12,251.83,37,TMP-X5B8IR,19.4,2020-01-06,No
5536,Whiskas Lipstick,Apple,Toys,1576,392.19,503.5,30,TMP-CRGQPC,14.02,2019-12-01,Yes
5537,Samsung Football,HP,Pet Supplies,8396,477.59,858.76,15,TMP-DDU1Z3,6.6,2022-06-04,No
5538,Samsung Dog Food,Apple,Electronics,7054,40.17,58.01,70,TMP-B53TJY,36.37,2019-12-16,No
5539,Sony Chair,Philips,Beauty,5664,171.14,194.54,117,TMP-C36NCZ,36.62,2019-12-18,No
5540,Samsung Bottle,Logitech,Furniture,901,218.08,,64,TMP-GMX9V7,49.59,2021-11-12,No
5541,HP Toy Car,Samsung,Sports,4266,382.51,437.49,106,TMP-Z5YVP5,15.81,2022-12-22,No
5542,Canon Dog Food,Canon,Beauty,5478,466.19,673.4,23,TMP-TQIG8Z,26.57,2025-11-23,No
5543,Canon Toy Car,Puma,Clothing,319,178.47,305.93,56,TMP-722JR2,49.15,2018-11-24,No
5544,Puma Book,Apple,Home & Kitchen,3962,-193.91,490.15,66,TMP-7O8JLB,24.66,2025-02-07,No
5545,Logitech Monitor,Dell,Beauty,1967,264.99,445.09,64,TMP-V3S95G,24.61,2021-04-23,No
5546,Logitech Football,Philips,Sports,8918,48.74,57.98,55,TMP-TBRI5B,1.11,2023-01-21,No
5547,Whiskas Lipstick,Whiskas,Beauty,3141,205.94,255.41,81,TMP-OORPGJ,22.43,2025-03-29,No
5548,Apple Dog Food,KitchenAid,Home & Kitchen,8645,307.95,347.77,82,TMP-WCD7TA,31.42,2021-03-21,No
5549,Nike Headphones,KitchenAid,Toys,573,469.27,519.1,23,TMP-QRD4ID,43.38,2023-04-19,No
5550,HP Mouse,Nestle,Sports,8712,142.04,232.04,62,TMP-5F4KHN,20.64,2018-10-03,No
5551,Adidas Toy Car,KitchenAid,Beauty,8328,23.44,46.91,59,TMP-ZGCUOF,15.57,2024-01-17,No
5552,Philips Printer,Canon,Clothing,4706,308.68,659.15,25,TMP-W6Y80Y,21.04,2018-03-02,No
5553,LEGO Football,Logitech,Books,3750,463.28,932.7,34,TMP-8VR1Y3,44.28,2023-12-17,No
5554,Canon Desk,Logitech,Automotive,8619,377.89,634.92,26,TMP-ZU0219,27.5,2022-01-16,No
5555,Apple Football,Whiskas,Clothing,3014,105.7,165.85,82,TMP-YBTU9P,49.89,2020-10-11,No
5556,IKEA Book,KitchenAid,Office Supplies,6393,129.53,229.57,75,TMP-D7UV6Y,39.88,2025-03-05,No
5557,Apple Monitor,IKEA,Clothing,6887,126.23,267.22,120,TMP-7V2GON,4.75,2021-10-06,No
5558,Puma Mixer,Sony,Home & Kitchen,5698,29.95,51.89,51,TMP-C163GW,34.24,2024-07-01,No
5559, Nike Printer ,Nestle,Clothing,7550,496.85,653.75,23,TMP-VEHYAU,30.01,2021-11-10,No
5560,Nike Monitor,Sony,Furniture,160,109.43,203.32,68,TMP-VBLCQ0,25.96,2022-10-30,No
5561,Samsung Headphones,Nestle,Sports,5381,120.78,261.5,53,TMP-H7Y0PP,22.72,2020-03-02,No
5562,Apple Phone,Adidas,Office Supplies,997,49.87,91.01,65,TMP-SX17R0,22.3,2023-01-31,No
5563,Nestle Football,Whiskas,Electronics,7101,14.56,16.32,114,TMP-D323LW,40.35,2024-03-19,No
5564,Nike Football,Canon,Automotive,10321,194.05,274.47,97,TMP-752KNY,24.49,2024-03-07,No
5565,LEGO Football,Dell,Automotive,3190,48.52,105.42,50,TMP-KH0DS3,47.59,2018-12-21,No
5566,Sony Headphones,Apple,Furniture,6092,181.7,235.87,102,TMP-2C8JE5,23.68,2024-06-21,No
5567,Nestle Printer,Nestle,Office Supplies,3309,475.58,843.76,25,TMP-TXZ531,23.61,2023-12-31,No
5568,Puma Bottle,Logitech,Beauty,5039,225.03,349.88,103,TMP-GNNGWL,36.51,2023-01-29,No
5569,Sony Dog Food,Nike,Automotive,4302,339.1,591.45,39,TMP-K75PEN,4.11,2022-05-20,No
5570,Philips Lipstick,Adidas,Office Supplies,10849,211.22,463.28,88,TMP-O1YO0I,20.14,2018-09-10,No
5571,Whiskas Mouse,Samsung,Home & Kitchen,7016,225.26,328.56,99,TMP-Q1EZZP,27.22,2023-07-28,No
5572,Nike Mouse,Canon,Grocery,1411,361.99,786.5,38,TMP-XOVKKR,10.76,2025-05-21,No
5573,Philips Headphones,Nestle,Books,8215,260.96,492.45,79,TMP-I1JESX,38.35,2022-02-13,No
5574,Nike Keyboard,HP,Toys,4783,227.61,271.38,85,TMP-0XZGOS,49.77,2022-03-11,No
5575,LEGO Chair,HP,Clothing,8043,386.01,817.88,18,TMP-ZB2IMB,1.98,2026-02-11,No
5576,Whiskas Lipstick,Puma,Grocery,5390,188.04,262.16,82,TMP-UJLBTA,36.89,2018-04-04,No
5577,Apple Mouse,LEGO,Furniture,3322,160.34,246.6,44,TMP-LMD8VB,43.28,2023-03-22,No
5578,Sony Desk,HP,Electronics,4515,86.28,149.21,35,TMP-BGZPAS,47.29,2021-02-24,No
5579,LEGO Headphones,Samsung,Sports,572,470.76,961.99,15,TMP-0NFOLT,4.66,2020-09-21,No
5580,Sony Printer,Samsung,Electronics,3346,399.35,516.57,17,TMP-NYZ8YE,16.82,2025-11-14,No
5581,Philips Phone,Whiskas,Sports,5016,405.59,679.57,40,TMP-843CMJ,38.47,2025-01-14,No
5582,Samsung Lipstick,Nike,Office Supplies,121,228.67,379.16,59,TMP-NKZV8P,12.34,2024-06-21,No
5583,Canon Headphones,Philips,Toys,5050,209.06,429.96,55,TMP-XI4X1S,23.78,2022-01-15,No
5584,LEGO Mixer,Nike,Automotive,3008,130.38,249.98,83,TMP-US5CKA,0.78,2023-11-20,No
5585,LEGO Bottle,Logitech,Automotive,710,116.06,235.42,101,TMP-9ZDH6B,49.21,2019-01-12,No
5586,IKEA Mouse,Philips,Books,3568,246.92,332.75,95,TMP-F8HR60,21.46,2023-04-03,No
5587,HP Football,Puma,Toys,10179,280.1,434.49,54,TMP-YKRQ9L,21.29,2020-01-26,No
5588,Samsung Printer,Apple,Automotive,4541,68.13,93.31,82,TMP-PWYOVL,39.61,2024-06-22,No
