order_item_id,order_id,product_id,quantity,unit_price,discount,returned_flag,batch_reference
48841,48973,957,5,442.41,36.84,No,BATCH-IUXNHX6K
48842,18007,4150,7,240.2,22.17,No,BATCH-FRVS5ICL
48843,10823,5419,5,911.61,5.24,No,BATCH-9I24UX8L
48844,23433,3400,1,753.45,22.49,No,BATCH-P03XTVH5
48845,26070,8179,8,1412.98,30.12,No,BATCH-6GEPRHYK
48846,43738,2308,6,392.18,8.68,No,BATCH-1OSA1WYK
48847,10043,6716,2,863.25,37.77,No,BATCH-7CQKV9VK
48848,6433,1929,3,227.8,19.39,Yes,BATCH-3GZ5BYEA
48849,29760,9073,2,264.54,4.23,No,BATCH-3N19DKZV
48850,33692,2073,7,1359.67,1.44,No,BATCH-9CI21HOA
48851,13186,210,3,579.44,1.83,No,BATCH-KCPT2HOL
48852,19140,739,1,145.36,39.36,No,BATCH-2S04T4H3
48853,30363,9743,7,801.13,22.95,No,BATCH-EEQJFXZO
48854,53798,4950,6,307.68,39.37,No,BATCH-7R8EFFHQ
48855,50731,7486,7,1008.3,6.9,No,BATCH-FLOU9E3M
48856,31251,9901,7,1231.36,16.27,No,BATCH-HZ1YXQHX
48857,43850,5360,6,607.03,22.81,No,BATCH-ANCLFNST
48858,1916,2401,1,22.14,33.58,No,BATCH-CX3G9EDL
48859,52712,2936,1,1040.62,36.19,No,BATCH-A46UGWVL
48860,47649,5776,6,732.21,16.77,No,BATCH-CRCDG2T4
48861,13827,9462,7,708.41,12.83,No,BATCH-TILTQUBB
48862,1273,6195,8,1485.43,4.61,No,BATCH-NTZARJ9L
48863,41766,9539,7,946.89,13.31,No,BATCH-RXX0V97T
48864,49759,9335,1,313.18,36.82,No,BATCH-QXOBGL0Y
48865,47044,8317,7,911.94,34.66,No,BATCH-4YO98IVV
48866,44456,7627,4,1335.76,14.15,No,BATCH-W35KA2RR
48867,26999,6524,1,112.5,9.13,No,BATCH-S95SL7GX
48868,3728,10068,6,114.52,7.86,Yes,BATCH-MJZXK52K
48869,26383,11816,7,1216.91,23.43,Yes,BATCH-GORA1OWR
48870,30444,9233,5,1348.9,33.6,No,BATCH-ZT94V8WN
48871,8477,11551,4,620.01,3.03,No,BATCH-F1SBNEWN
48872,40392,2544,3,1453.8,8.96,No,BATCH-QANW9IYN
48873,23608,280,6,1377.48,18.11,No,BATCH-9O7Y7QPU
48874,6602,8358,1,829.15,10.77,No,BATCH-QYPGENC3
48875,8378,11105,4,216.6,15.78,No,BATCH-JMJMC4GF
48876,30662,5936,5,595.94,12.86,No,BATCH-UOU0OTF6
48877,717,6417,3,1448.31,2.58,No,BATCH-FXL4AJCO
48878,46923,9136,1,514.43,21.09,Yes,BATCH-6HLTJJ1T
48879,16077,10170,1,527.12,22.86,No,BATCH-8SSF9BEJ
48880,22365,10098,2,825.64,39.05,No,BATCH-OS7G9Y6D
48881,43143,9169,5,1319.74,34.02,No,BATCH-N8KG2828
48882,33876,9054,4,816.3,9.46,No,BATCH-38SQPPSJ
48883,49446,11611,1,1327.17,27.48,Yes,BATCH-YVLXIP0G
48884,5492,6169,6,99.52,31.85,Yes,BATCH-1S0FACW4
48885,18311,1413,8,1469.05,38.87,No,BATCH-09HLOWPQ
48886,26651,6363,5,97.66,31.6,No,BATCH-FV2QBFKS
48887,42367,599,6,558.69,8.62,No,BATCH-23E35GR0
48888,46276,8301,6,784.11,31.81,No,BATCH-I9RNF1WJ
48889,41844,4651,7,1187.03,11.89,No,BATCH-3TIUBY92
48890,37866,664,6,529.21,15.36,No,BATCH-7VSBL35P
48891,31040,11406,8,1119.54,15.51,No,BATCH-KUKZXZSR
48892,34341,3342,4,656.6,20.87,No,BATCH-T0SON2EN
48893,48551,9940,4,208.22,2.85,No,BATCH-LIJVTD1N
48894,45162,10330,2,584.32,36.51,Yes,BATCH-1SFVM03V
48895,25486,6098,3,358.69,15.83,No,BATCH-4WWT7HMN
48896,17531,917,4,-367.02,27.54,No,BATCH-Z7WYK375
48897,2473,11746,7,925.64,30.47,No,BATCH-THAWU60F
48898,14147,2549,1,896.74,31.45,No,BATCH-VUKSLTDG
48899,5099,9495,4,1099.44,11.51,Yes,BATCH-EZR9UR44
48900,8082,5370,2,745.61,1.04,No,BATCH-NAOPKEM0
48901,31883,10577,2,881.69,28.51,No,BATCH-NB4L2QMW
48902,19447,1471,4,214.03,25.96,No,BATCH-9AWVVFV2
48903,22745,5740,5,101.77,11.35,No,BATCH-DUS6SXAC
48904,47405,7275,6,862.34,7.16,No,BATCH-DE4575A3
48905,2592,9993,3,1113.57,5.04,No,BATCH-ST369I6V
48906,36361,12308,5,697.11,35.96,No,BATCH-IFXRSRC6
48907,8723,6841,1,1340.49,35.89,Yes,BATCH-RKALXN6D
48908,27647,240,1,1373.17,6.92,No,BATCH-Q4ECTQ80
48909,9551,10205,7,746.66,32.47,No,BATCH-PHEO7PHD
48910,9729,6603,4,1051.73,14.12,No,BATCH-BC9W1U5C
48911,52595,12089,3,576.98,12.19,No,BATCH-GO1DKDEA
48912,9573,9599,2,1059.3,12.42,No,BATCH-HL5ULR5W
48913,16363,11453,8,1228.37,29.68,No,BATCH-PADSPRGQ
48914,38871,555,5,785.43,33.34,No,BATCH-8Z8SWTDH
48915,28983,9000,6,589.65,6.47,No,BATCH-VWKA27O7
48916,52821,10053,2,908.35,0.37,No,BATCH-KJDBZCK8
48917,4438,1180,5,421.67,24.38,No,BATCH-T9AJCU9R
48918,42926,10692,2,848.01,23.3,No,BATCH-8VNUMJRQ
48919,38761,10652,5,267.8,36.81,No,BATCH-Q2A5UUY3
48920,1569,2836,2,467.64,9.77,No,BATCH-NEWX2DAZ
48921,46987,10809,4,1396.32,3.03,No,BATCH-QQQ1OYKZ
48922,33725,8922,2,872.15,25.35,No,BATCH-DJZWIGWE
48923,30545,8073,4,1027.75,9.73,No,BATCH-QWKDD02U
48924,27862,690,2,102.82,35.95,No,BATCH-BF3K635A
48925,23474,564,4,950.08,26.78,No,BATCH-LRWOQVUV
48926,13541,8108,4,259.52,19.4,No,BATCH-2PD6MXQM
48927,16528,6998,5,1007.95,38.75,No,BATCH-I0WOOQ4C
48928,25844,9794,8,1176.22,20.71,No,BATCH-ZHJFO5R3
48929,45751,6978,4,338.27,13.36,No,BATCH-XKRGQ990
48930,44374,8779,6,707.12,34.94,No,BATCH-NIIGKUCL
48931,827,10734,3,12.62,10.94,No,BATCH-ZTRC9TN6
48932,41577,8104,6,867.12,19.96,No,BATCH-QXQFDU1E
48933,6403,8516,6,1131.41,3.54,No,BATCH-GCC6IVL1
48934,33085,9266,4,1006.96,38.89,No,BATCH-5Z07LE9Z
48935,51568,6455,8,456.48,2.14,Yes,BATCH-2L6WVWN0
48936,37078,9503,3,625.36,16.53,No,BATCH-RL063JHY
48937,1358,2271,5,323.56,26.7,No,BATCH-R1VAGUKM
48938,41175,10331,6,151.93,10.75,No,BATCH-RIEUX24I
48939,8276,5739,2,373.67,3.27,No,BATCH-6GL3YWXO
48940,42959,6079,1,355.76,15.81,No,BATCH-Q6N9ATN6
48941,50445,10301,7,1129.56,21.42,No,BATCH-YNVBVU85
48942,31669,2482,7,137.74,19.35,No,BATCH-Q1F7IHPZ
48943,46730,898,1,76.72,31.01,No,BATCH-DLWRGFN5
48944,51070,10511,7,1256.02,26.2,No,BATCH-MU5ULKCI
48945,7624,9704,5,304.39,29.87,No,BATCH-W69XOM3O
48946,27276,4028,5,216.73,18.21,No,BATCH-Z0A20SEC
48947,31406,2480,3,1225.78,39.39,No,BATCH-1NICD85D
48948,26305,6891,7,301.04,1.09,No,BATCH-MR5ALQ4M
48949,37606,1763,1,679.34,27.71,No,BATCH-W7UM97BT
48950,43692,3682,1,347.18,8.14,No,BATCH-2X5UDYHR
48951,7824,3349,8,554.2,25.46,Yes,BATCH-02ZUZ5FC
48952,15978,3760,2,434.76,3.43,No,BATCH-4SCW2JO1
48953,48151,7719,1,1474.28,33.3,No,BATCH-CDXGMK68
48954,14156,11539,3,220.44,37.53,No,BATCH-08L08AZW
48955,2271,12103,8,1431.27,8.83,Yes,BATCH-J6AB22I4
48956,22483,1568,1,204.01,16.94,No,BATCH-WHGOZ2QI
48957,42632,7388,6,939.91,5.82,No,BATCH-NCZOCE0A
48958,17080,2101,5,794.96,16.23,No,BATCH-A2FSY3G0
48959,52018,9723,4,1333.56,3.73,No,BATCH-6YNGBJLD
48960,11613,223,8,1119.91,32.78,No,BATCH-FTMVRLU3
48961,19526,2953,5,968.09,37.35,No,BATCH-NN7Q78IF
48962,3876,12053,8,813.76,39.03,No,BATCH-4G61EQPM
48963,119,8581,7,249.32,8.08,No,BATCH-EXM75WZ5
48964,19201,386,2,412.16,20.03,No,BATCH-T35QEJM1
48965,13806,5615,2,302.1,30.28,No,BATCH-5YUPF5PQ
48966,5641,573,4,292.16,3.16,No,BATCH-QBAJMCI4
48967,31066,10570,5,1104.4,22.04,No,BATCH-T22NCEM4
48968,25876,9157,7,293.56,11.52,No,BATCH-HFVYN92M
48969,31401,10922,1,887.96,29.1,No,BATCH-H5EGJ982
48970,29794,1654,4,786.81,36.55,No,BATCH-1DRY63B4
48971,29547,10002,4,179.43,2.12,No,BATCH-H7FKSYS1
48972,20808,5959,3,1146.49,16.71,No,BATCH-SIW4IWUS
48973,52397,4329,8,1386.15,14.7,No,BATCH-NA0DIELQ
48974,48479,3545,5,759.64,18.7,No,BATCH-ZJYVTN8A
48975,14155,7023,3,254.97,8.56,No,BATCH-9HP1HKJU
48976,36132,9840,3,169.89,0.81,No,BATCH-JAP9AUAD
48977,35282,9504,1,952.66,28.37,No,BATCH-Y0NWJAZH
48978,539,5810,7,153.13,6.89,No,BATCH-OI420LUA
48979,8147,8684,6,930.4,7.83,No,BATCH-T5Z650V8
48980,31108,1150,6,1381.05,29.69,No,BATCH-DBS4RFJY
48981,8541,10598,6,118.9,34.65,No,BATCH-W27NY76G
48982,30460,8601,3,532.53,10.61,No,BATCH-IIU1ROIX
48983,3096,7749,2,454.85,35.03,No,BATCH-1LVL5019
48984,26036,8274,1,1334.64,9.21,Yes,BATCH-7XH6EI11
48985,36540,2102,1,996.14,27.64,No,BATCH-FZ0TXL20
48986,40045,7852,8,468.77,9.52,No,BATCH-B75KU1MT
48987,8676,9278,5,1020.69,30.66,No,BATCH-8RYUUF73
48988,38394,7529,6,467.62,6.76,No,BATCH-Z1A5X7VH
48989,8059,3774,5,516.54,29.21,No,BATCH-YMEAP67Y
48990,46682,3982,2,837.08,37.58,Yes,BATCH-CO81ACX0
48991,47085,6748,7,246.52,28.87,No,BATCH-LUA4U86E
48992,22419,2521,7,960.56,27.47,No,BATCH-C037OH9Q
48993,51201,189,1,417.93,10.14,No,BATCH-4FYNKH6G
48994,19318,4822,3,830.88,11.97,No,BATCH-QAI98G05
48995,42554,1538,1,1264.86,11.18,Yes,BATCH-16V4FNNP
48996,9526,653,3,853.84,29.78,No,BATCH-9JWXYTC6
48997,1563,7730,1,102.95,29.82,No,BATCH-VV50K2UT
48998,7039,11392,1,149.71,13.49,Yes,BATCH-HN36QFBM
48999,21521,481,8,928.69,0.44,No,BATCH-S3HXH2KV
49000,49542,11375,7,155.07,28.45,No,BATCH-F8E58SO5
49001,22101,11961,3,68.71,19.46,No,BATCH-6PKKJDUQ
49002,51110,5639,6,595.16,18.61,Yes,BATCH-KQ8QEJN3
49003,30980,8567,1,214.35,5.67,Yes,BATCH-MML79OYV
49004,7466,5471,1,1478.48,29.33,No,BATCH-PWAYHOKZ
49005,22198,11912,6,596.11,35.56,No,BATCH-15P5F73U
49006,7254,9344,2,1413.72,18.91,No,BATCH-QFQJPPU9
49007,24288,7777,8,867.61,8.47,No,BATCH-6UYNE5YS
49008,47045,5163,1,249.26,8.98,No,BATCH-4C02XSES
49009,4928,4850,8,215.91,6.43,Yes,BATCH-B2FUBCO5
49010,31553,6965,4,920.88,1.1,No,BATCH-JY890AB2
49011,13903,715,6,1310.45,14.4,No,BATCH-KU0UDQ4V
49012,28287,492,6,304.65,26.29,No,BATCH-J94WCFN0
49013,16150,4203,2,1075.82,33.98,No,BATCH-MQR6PMMU
49014,33829,6027,8,989.05,34.18,No,BATCH-92C2J384
49015,49872,3058,8,1320.92,0.19,No,BATCH-PKC0O8L3
49016,45609,337,5,1355.81,11.02,Yes,BATCH-5YGPI509
49017,17727,2104,6,237.11,33.65,No,BATCH-ZXU8LRHA
49018,16772,9662,1,70.06,20.63,No,BATCH-ZWBCV9QN
49019,46986,4615,2,348.82,19.53,No,BATCH-UUT37US0
49020,22911,2123,6,688.15,12.61,No,BATCH-PZWXMUAJ
49021,49146,11020,8,829.11,3.22,Yes,BATCH-GMJRMAPG
49022,39180,5110,7,689.05,6.79,No,BATCH-CHY4IOGH
49023,14313,9273,6,1375.77,6.19,No,BATCH-RAB9CJU5
49024,50600,5504,1,749.59,30.59,No,BATCH-J62YIR86
49025,43199,1959,1,299.7,21.63,No,BATCH-H7POR6V3
49026,3689,7519,1,1237.96,31.65,No,BATCH-36E5TAOJ
49027,30695,3270,7,461.99,6.95,No,BATCH-CED5POHM
49028,41200,2183,4,217.25,9.22,No,BATCH-L5H71RPE
49029,40854,3935,7,260.29,29.28,No,BATCH-LYMR74XI
49030,12169,5213,6,813.96,2.43,No,BATCH-97JA745X
49031,28580,6416,4,1134.02,7.97,No,BATCH-56R351GB
49032,10351,241,4,1302.49,23.33,Yes,BATCH-IXGG15SI
49033,47712,8256,8,454.83,26.81,No,BATCH-79OY78V3
49034,50021,9343,5,943.65,31.1,No,BATCH-YAE6SLCS
49035,22451,4926,7,584.71,1.63,No,BATCH-7P8DP6GF
49036,32826,2965,4,578.83,36.94,No,BATCH-6Z2QH4MR
49037,33406,7479,1,219.42,30.6,Yes,BATCH-GWMI24ZZ
49038,35938,11460,5,428.16,38.79,No,BATCH-MA0Z30JW
49039,20354,3846,6,584.49,4.07,No,BATCH-W0LNNZA7
49040,26665,787,1,1146.16,9.03,No,BATCH-1QD0Q3DF
49041,9008,5075,7,97.45,33.02,No,BATCH-2GHKBZLO
49042,11898,10773,4,642.84,1.26,No,BATCH-8LALEZ66
49043,22399,2394,4,14.17,3.05,No,BATCH-Q5JRI2MT
49044,14815,122,1,422.14,37.55,No,BATCH-BHJLRKFN
49045,41675,783,4,655.32,36.57,No,BATCH-FLDUPYIT
49046,13758,3543,8,1260.35,17.6,No,BATCH-DM8XVVN1
49047,42182,4784,8,30.5,3.75,No,BATCH-3R3YMPXU
49048,11222,11392,4,168.71,19.7,No,BATCH-QQHLPV3Z
49049,50453,1830,6,1162.61,27.81,No,BATCH-SXKDMX3A
49050,42089,2079,7,1347.2,0.45,No,BATCH-CX9J0PFW
49051,47418,5777,6,1341.9,23.99,No,BATCH-X00VD1ZV
49052,38399,819,6,491.27,25.95,No,BATCH-XM4A3VWC
49053,192,1076,2,721.18,37.72,No,BATCH-UTC0LVAE
49054,51645,10723,1,1073.64,7.75,No,BATCH-IE8JUS5J
49055,21994,2566,3,1131.39,0.86,No,BATCH-YH2F04WO
49056,30586,3399,5,714.6,6.1,No,BATCH-WFYSMNLX
49057,34237,11357,4,1435.89,28.08,No,BATCH-0D6RTWIH
49058,19247,3492,2,369.05,1.47,No,BATCH-9ZHDWQAJ
49059,51272,9511,1,549.33,6.49,No,BATCH-LG1NLTZY
49060,25030,2126,7,521.17,33.8,No,BATCH-DB6L7Z8G
49061,44308,8318,5,418.45,33.62,No,BATCH-4YUCE4Z4
49062,33500,6027,2,1226.44,36.47,No,BATCH-IYJVFV0M
49063,48722,7086,1,974.74,12.93,No,BATCH-C78X5FEM
49064,41566,11430,5,992.05,37.04,No,BATCH-SXZ3TV29
49065,3164,10421,5,1331.48,31.65,No,BATCH-FAOE2WIL
49066,53510,7943,4,77.76,36.26,Yes,BATCH-64FXB724
49067,12135,8954,7,247.4,29.96,Yes,BATCH-4HPIG5W4
49068,43510,11601,3,1163.55,36.45,No,BATCH-5I3XBIUX
49069,47380,10754,6,216.59,34.35,No,BATCH-MGEOZXJ4
49070,27710,5004,4,877.74,1.65,No,BATCH-ICIE28F8
49071,12897,10018,2,260.63,14.77,No,BATCH-CZZCY2YO
49072,42343,3404,8,782.16,8.49,No,BATCH-F9F84Z1F
49073,14943,9203,6,453.41,10.12,No,BATCH-84O7AE86
49074,42914,1180,1,1372.37,23.52,Yes,BATCH-A6I3FGJI
49075,28670,11361,3,1120.18,33.0,No,BATCH-3ZA4OFU0
49076,10101,1756,5,563.09,5.4,No,BATCH-LU4Q7D5H
49077,23979,416,5,-329.27,18.05,No,BATCH-WL81JT00
49078,42438,10868,4,563.05,39.68,No,BATCH-UZFHM5L9
49079,34144,9985,3,924.73,25.47,No,BATCH-V04MC4VS
49080,31463,6270,2,523.72,23.68,No,BATCH-V2ERWAH6
49081,29860,5493,2,1383.65,7.66,No,BATCH-6NEJFXYA
49082,31232,1383,3,614.27,0.04,No,BATCH-UACFFEO5
49083,20789,2098,2,352.09,18.72,No,BATCH-9CDE94I1
49084,50891,10600,4,1397.23,8.53,No,BATCH-WTYRHHJF
49085,21296,7358,8,77.76,16.26,No,BATCH-CCRI4CWP
49086,11695,207,8,1268.58,39.86,No,BATCH-UBKL0DF2
49087,2768,10775,5,542.76,29.88,No,BATCH-7BMFRO13
49088,32358,6524,7,1426.59,34.38,No,BATCH-ISTMQUR1
49089,23723,2981,6,930.45,3.66,No,BATCH-4UYD5KNC
49090,11680,490,3,874.19,10.17,Yes,BATCH-E8O0J7VW
49091,29949,288,8,1481.91,23.87,No,BATCH-7FK94RHK
49092,22420,5582,3,1470.11,16.82,No,BATCH-75YEEEDI
49093,18836,7944,6,273.81,22.33,No,BATCH-PMHB6RI2
49094,43905,11384,2,569.42,9.38,No,BATCH-NAPS0PJQ
49095,22678,11970,7,941.54,8.41,No,BATCH-JWIM64LI
49096,51347,7717,8,328.53,32.6,No,BATCH-B4HYVVMD
49097,26038,11804,5,965.01,26.73,No,BATCH-ZI8BSSOP
49098,1221,5271,4,373.87,29.12,No,BATCH-GDM1Y2P5
49099,2840,7889,6,961.06,26.44,No,BATCH-91WPBBON
49100,31014,10662,4,1489.15,2.77,No,BATCH-F83WKGPO
49101,51363,12129,8,793.39,9.26,No,BATCH-TZ0IYRVX
49102,46869,6248,5,960.1,31.82,No,BATCH-S6UGRMHG
49103,27731,8586,4,404.04,1.05,No,BATCH-UX4BK7GH
49104,14576,2076,8,73.75,31.98,No,BATCH-J0UIEERM
49105,10486,9362,6,1113.16,12.96,No,BATCH-T9CRPIP5
49106,26340,7193,2,688.68,1.05,No,BATCH-1DQPT0FV
49107,26783,3106,4,475.3,11.75,No,BATCH-W8BO0UC4
49108,30509,5040,3,720.79,5.15,No,BATCH-11RMRB88
49109,28128,11995,6,222.26,15.52,No,BATCH-I6IU84MH
49110,25436,1279,6,1010.32,11.38,No,BATCH-4T2VYVW4
49111,25649,9882,4,474.26,19.75,No,BATCH-BO7XIIAC
49112,28231,10485,7,163.63,17.81,No,BATCH-3NJJ5WR7
49113,31859,9659,2,804.59,14.64,Yes,BATCH-FM2K1ZH0
49114,17708,7510,6,1466.54,8.17,Yes,BATCH-MLLO9BB6
49115,31445,2703,1,69.65,20.91,No,BATCH-99KMVVPA
49116,31753,5420,7,1076.84,19.61,No,BATCH-C7PSPBKH
49117,34719,9994,8,1122.25,34.54,No,BATCH-VPRRQKYR
49118,47792,9033,4,444.44,9.63,No,BATCH-VZNZBTZ8
49119,17118,12208,5,513.14,8.28,No,BATCH-RZWAC8DJ
49120,21102,6855,7,745.8,32.19,No,BATCH-TJH2EKNS
49121,29674,10003,2,852.74,32.96,No,BATCH-Q34CO926
49122,9101,9107,2,811.68,37.14,No,BATCH-W1ABR1BD
49123,41392,11282,7,240.85,28.33,No,BATCH-ZM0CCGW3
49124,21279,10915,7,946.2,18.61,No,BATCH-R9E878QG
49125,35159,12335,1,1022.46,15.25,No,BATCH-BOPAGOTX
49126,49487,5903,4,236.28,12.03,No,BATCH-K55NVRUE
49127,32514,5543,3,79.47,4.49,No,BATCH-0J8FC1XF
49128,3923,4993,5,18.25,27.72,No,BATCH-YASXNA90
49129,44739,5993,4,989.99,32.28,No,BATCH-IGRQ0A6N
49130,27360,775,3,332.1,12.63,No,BATCH-MV332VJO
49131,41268,5620,7,90.51,24.75,No,BATCH-BV86GE0Q
49132,13709,9091,2,1388.83,5.72,No,BATCH-R2IS53EF
49133,15058,5612,6,628.71,34.52,No,BATCH-L72GAGMU
49134,29550,7715,2,1355.16,29.15,No,BATCH-HLBGLSOI
49135,29264,7785,2,1228.31,27.71,No,BATCH-MW54LI0P
49136,41515,2692,4,322.16,38.49,No,BATCH-JQSMTIJQ
49137,8523,5707,1,83.4,33.66,No,BATCH-SIIJKXIS
49138,17793,12225,1,266.38,31.17,No,BATCH-GEEPVGVF
49139,8262,8168,4,1396.51,39.98,Yes,BATCH-BFGW8G7S
49140,37920,11050,1,104.35,20.37,No,BATCH-TYO25EFU
49141,36456,6222,8,671.32,0.73,No,BATCH-YXT3MZD0
49142,22484,6346,4,1417.38,37.62,No,BATCH-DNH9GIXW
49143,20709,6534,5,550.31,6.1,No,BATCH-J5NRXUX0
49144,46411,84,-2,99.84,13.49,No,BATCH-880VW9CI
49145,8237,98,6,1303.31,10.38,No,BATCH-2B18IIEY
49146,22121,11296,1,67.29,24.98,No,BATCH-RBVCXFJ6
49147,23829,1869,8,1125.08,4.33,No,BATCH-B77MN7L0
49148,9078,1387,1,1222.04,14.97,No,BATCH-IHIHBH9M
49149,46951,674,3,118.93,5.94,No,BATCH-NMGQASDY
49150,12218,11642,3,742.07,37.81,No,BATCH-6EM5MI2X
49151,35779,7635,6,158.8,35.63,No,BATCH-ZV2N2UTR
49152,39638,8210,8,847.95,23.06,No,BATCH-IW74B37B
49153,46306,9895,1,737.04,25.81,Yes,BATCH-YCCFX7ED
49154,38611,9760,7,206.8,22.33,No,BATCH-HOSX1844
49155,47002,2657,4,899.82,31.9,No,BATCH-MQ1U08NU
49156,50734,1304,8,998.6,30.83,No,BATCH-CV40W46F
49157,48993,5518,4,1323.71,19.92,No,BATCH-2DJ4QBPM
49158,20325,7859,8,763.51,20.1,No,BATCH-8BA9865Q
49159,4323,7526,3,447.62,28.84,No,BATCH-U4JIELQP
49160,52315,8720,6,737.11,25.21,No,BATCH-NMUL4MHV
49161,21474,10675,4,1315.71,13.71,No,BATCH-KFR6PZAM
49162,5356,1836,3,1231.32,23.61,Yes,BATCH-2R8MGMBF
49163,49863,7502,6,1279.78,17.21,No,BATCH-26AI0MQO
49164,13158,4903,2,867.1,13.58,No,BATCH-U243VP6N
49165,51333,6714,6,1174.2,19.56,No,BATCH-4WG5NUOZ
49166,24426,9752,1,610.37,29.47,No,BATCH-7C1SF2RQ
49167,22126,7881,5,993.23,15.57,No,BATCH-N5E8JJVX
49168,29116,216,2,214.67,12.26,No,BATCH-JO9J0N6L
49169,28602,3294,1,250.81,12.0,No,BATCH-TWT8QZ37
49170,36886,2254,5,777.57,32.07,No,BATCH-2KQPZ974
49171,40995,7454,3,137.61,33.63,No,BATCH-ZKKYFWY8
49172,24069,8853,5,424.81,1.26,No,BATCH-ER6AVD7O
49173,7872,11944,1,1402.6,8.91,No,BATCH-UUIHF03L
49174,8370,3452,5,674.59,19.87,No,BATCH-U12ZYBKZ
49175,23398,4184,4,430.01,0.73,No,BATCH-B987OYVH
49176,52061,1800,3,739.04,8.19,No,BATCH-UDQKX9D7
49177,49341,4015,4,1340.91,35.86,No,BATCH-A6TIFACA
49178,15476,2556,2,1128.94,37.08,No,BATCH-GTMP1TZ4
49179,44170,11072,6,1323.14,10.02,No,BATCH-24FT6U4R
49180,49998,11417,6,795.73,5.27,No,BATCH-ULRJVD48
49181,12941,7716,5,748.78,6.05,No,BATCH-9IU2YW1E
49182,8154,1263,4,1423.46,27.83,No,BATCH-DHO1TO2T
49183,28925,5837,2,701.21,0.47,No,BATCH-1GJPWDTN
49184,9269,11903,8,646.34,9.06,Yes,BATCH-XK30F9H4
49185,8440,11764,4,929.44,33.47,No,BATCH-UJJCHVSM
49186,25013,8662,5,1338.65,30.35,No,BATCH-YODY4VN9
49187,51768,8586,2,714.22,23.12,No,BATCH-CNQ0VMXS
49188,6355,3385,5,395.44,19.71,Yes,BATCH-COL4H6ZS
49189,24799,7565,1,901.54,15.64,No,BATCH-9RKX7D33
49190,12801,10527,5,381.6,38.98,No,BATCH-6D6HWG1P
49191,29440,8606,5,815.96,16.89,No,BATCH-TC8FEG9P
49192,49026,8012,8,37.34,20.96,Yes,BATCH-TP4G1NW1
49193,42783,11436,1,681.5,12.4,No,BATCH-474CJI0I
49194,41943,2853,3,150.48,2.2,No,BATCH-C6OTANWG
49195,7779,4484,2,418.06,30.57,No,BATCH-VN1URYEC
49196,32243,10166,1,160.45,19.42,No,BATCH-8R946GUC
49197,7729,306,7,289.75,34.84,No,BATCH-Q6NNEB3X
49198,38032,10193,8,1197.5,7.34,No,BATCH-IQEVYXM5
49199,28647,93,5,1176.78,12.77,No,BATCH-U27Q4MDF
49200,45741,7726,4,1064.86,13.12,No,BATCH-82YMEY0L
49201,35636,9849,1,532.33,28.87,No,BATCH-9BXKEKS9
49202,34233,2643,3,880.3,37.37,Yes,BATCH-ZDAQOXOY
49203,21205,9527,6,940.43,28.22,No,BATCH-R6X963Q1
49204,45821,11212,8,1076.75,30.69,No,BATCH-37PKL8LH
49205,34880,6805,4,1016.2,23.07,No,BATCH-JLLNNMF4
49206,1812,1123,8,378.66,10.25,No,BATCH-9OPK0O4Z
49207,53542,4040,6,1266.76,36.67,No,BATCH-4Q3QYO4J
49208,22636,11343,5,1261.47,9.88,No,BATCH-DHZXORQR
49209,867,9508,8,767.86,12.02,Yes,BATCH-6E5S84ID
49210,6936,10875,1,144.01,33.9,No,BATCH-MZ7IAVYA
49211,47418,5760,4,848.8,17.78,No,BATCH-HPX9ZT07
49212,2425,5516,6,279.2,33.5,No,BATCH-ITT5E6I4
49213,15443,5359,4,1457.29,33.03,No,BATCH-NASEUIZI
49214,32647,3521,6,730.23,22.45,No,BATCH-VU3PIWK4
49215,15161,2073,2,712.16,20.37,No,BATCH-AOV71YBT
49216,7033,589,8,874.64,5.46,No,BATCH-I2U9ZYSJ
49217,12510,4634,5,769.36,4.53,No,BATCH-2OHH8BF1
49218,19001,1249,8,890.96,16.25,No,BATCH-KMAT0MSE
49219,28501,3506,3,439.26,26.92,No,BATCH-N9ZN5Q3O
49220,48106,7917,6,630.46,23.81,No,BATCH-YJ807GKT
49221,36161,5494,1,79.54,6.73,No,BATCH-ASPFNGGM
49222,25234,11711,7,641.14,29.98,No,BATCH-WGMBR181
49223,26858,7999,2,1118.0,10.53,No,BATCH-OW0JAJQI
49224,9779,3884,8,1014.88,1.8,No,BATCH-IHJV3ETA
49225,49030,12300,6,478.62,36.16,No,BATCH-4R0GV20W
49226,12329,8750,4,8.06,0.38,No,BATCH-0V4ZOK3K
49227,6651,8246,6,304.63,8.63,No,BATCH-UM10X5GE
49228,43877,7384,1,1007.5,29.57,No,BATCH-GCKP64WB
49229,33098,4080,2,280.64,15.81,No,BATCH-B1VKHKSJ
49230,2611,10464,3,279.37,14.64,No,BATCH-WEGTAHB4
49231,38658,5064,4,1069.25,35.83,No,BATCH-DG09YQ06
49232,6468,8413,6,1244.76,32.72,Yes,BATCH-CGT3KNNL
49233,20238,11341,1,981.74,39.93,Yes,BATCH-BSBAEQON
49234,20918,5841,4,221.12,25.08,No,BATCH-T2XUSFX4
49235,36136,1570,4,1086.06,25.54,No,BATCH-QTYFVNJX
49236,28825,8898,2,246.59,20.49,No,BATCH-0LUL5R26
49237,25018,2425,1,1267.59,34.9,No,BATCH-ABTFP1LB
